38926,10.483,-30.06
38936,10.493,-30.06
38945,10.502,-30.06
38956,10.513,-30.06
38966,10.523,-30.06
38976,10.533,-30.06
38985,10.542,-30.06
38995,10.552,-30.06
39006,10.563,-30.06
39016,10.573,-30.06
39026,10.583,-30.06
39035,10.592,-30.06
39046,10.603,-30.06
39056,10.613,-29.88
39066,10.623,-29.88
39075,10.632,-30.06
39086,10.643,-29.88
39096,10.653,-29.7
39106,10.663,-29.7
39115,10.672,-29.7
39126,10.683,-29.7
39136,10.693,-29.52
39146,10.703,-29.52
39156,10.713,-29.52
39165,10.722,-29.33
39176,10.733,-29.33
39186,10.743,-29.33
39196,10.753,-29.33
39205,10.762,-29.33
39216,10.773,-29.33
39226,10.783,-29.33
39236,10.793,-29.15
39245,10.802,-28.97
39256,10.813,-28.97
39266,10.823,-28.97
39276,10.833,-28.97
39285,10.842,-28.97
39296,10.853,-28.78
39306,10.863,-28.6
39316,10.873,-28.6
39326,10.883,-28.6
39335,10.892,-28.6
39346,10.903,-28.42
39356,10.913,-28.24
39366,10.923,-28.24
39375,10.932,-28.24
39386,10.943,-28.24
39396,10.953,-28.24
39406,10.963,-28.24
39415,10.972,-28.24
39426,10.983,-28.24
39436,10.993,-28.24
39446,11.003,-28.24
39456,11.013,-28.24
39465,11.022,-28.24
39476,11.033,-28.24
39486,11.043,-28.05
39496,11.053,-27.87
39505,11.062,-27.87
39516,11.073,-27.87
39526,11.083,-27.87
39536,11.093,-28.05
39545,11.102,-28.24
39556,11.113,-28.24
39566,11.123,-28.05
39576,11.133,-27.87
39586,11.143,-27.87
39596,11.153,-27.87
39606,11.163,-27.87
39616,11.173,-27.87
39626,11.183,-27.87
39635,11.192,-27.87
39646,11.203,-27.87
39656,11.213,-27.87
39666,11.223,-27.87
39675,11.232,-27.87
39686,11.243,-27.87
39696,11.253,-27.87
39706,11.263,-27.87
39716,11.273,-27.87
39726,11.283,-27.87
39736,11.293,-27.87
39746,11.303,-27.87
39756,11.313,-27.87
39766,11.323,-27.87
39776,11.333,-27.87
39786,11.343,-27.87
39796,11.353,-27.87
39805,11.362,-27.87
39816,11.373,-27.87
39826,11.383,-27.87
39836,11.393,-27.87
39846,11.403,-27.87
39856,11.413,-27.87
39866,11.423,-27.69
39876,11.433,-27.69
39886,11.443,-27.87
39896,11.453,-27.87
39906,11.463,-27.87
39916,11.473,-27.87
39926,11.483,-27.87
39936,11.493,-27.87
39946,11.503,-27.87
39956,11.513,-27.87
39966,11.523,-27.87
39975,11.532,-27.87
39986,11.543,-27.87
39996,11.553,-27.87
40006,11.563,-27.87
40016,11.573,-27.87
40026,11.583,-27.69
40036,11.593,-27.69
40046,11.603,-27.87
40056,11.613,-27.87
40066,11.623,-27.69
40076,11.633,-27.69
40086,11.643,-27.69
40096,11.653,-27.5
40105,11.662,-27.5
